id,translatable_id,additional_info,future,locale
1556,1645,"Družicové pásmo L. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Využívání pásma je v souladu s 5.356 omezeno na tísňové a bezpečnostní komunikace. Vysílání z družic k terminálům v souladu s 5.208B a 5.354. Párové pásmo k 1645,5-1646,5 MHz.",,cs
1558,1647,"Družicové pásmo L. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Při koordinaci stanic (postup podle Sekce II Čl. 9 Řádu) se v souladu s 5.357A upřednostní požadavky na spektrum pro družicovou leteckou pohyblivou (R) službu zabezpečující přenos zpráv s prioritou 1 až 6 podle článku 44 Řádu. Ostatní soustavy nesmí působit škodlivé rušení ani požadovat ochranu. Vysílání z družic k terminálům v souladu s 5.208B, 5.351 a 5.353A.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1559,1648,"Komunikace v letecké pohyblivé službě (R) v souladu s 5.357.",,cs
1561,1650,"Družicové pásmo L. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Vysílání z družic k terminálům v souladu s 5.208B, 5.351.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1563,1652,"Rovnoprávné sdílení s necivilním využitím.",,cs
1564,1653,"Rovnoprávné sdílení s necivilním využitím. Využívání systémů v družicové radionavigační službě (družice – družice) není určeno v souladu s 5.329A pro aplikace bezpečnostní povahy a nesmí působit žádná dodatečná omezení ostatním systémům nebo službám. ",,cs
1565,1654,"L1 GPS EGNOS",,cs
1566,1655,"L1PT GLONASS",,cs
1567,1656,"Necivilní využití rovnoprávně.",,cs
1569,1658,"Družicové pásmo L. Využívání pásma je podmíněno dodržením technických parametrů uvedených v 5.364 a v souladu s touto poznámkou koordinací podle ustanovení Řádu 9.11A. V pásmu neplatí v souladu s 5.368 pro družicovou pohyblivou službu ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb). Stanice družicové pohyblivé služby využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1570,1659,"Pásmo 1610 – 1626,5 MHz je v souladu s 5.366 vyhrazeno pro využívání a rozvoj elektronických pomůcek pro leteckou navigaci a pro všechny s nimi přímo sdružené prostředky při povrchu Země a na družicích.",,cs
1571,1660,"Rovnoprávné sdílení s necivilním využitím. Využívání v souladu s 5.368 a 5.372.",,cs
1572,1661,"Využívání pásma 1610 – 1626,5 MHz družicovou službou rádiového určování (vzestupný směr) je podmíněno splněním podmínek uvedených v 5.364 a v souladu s touto poznámkou koordinací podle ustanovení Řádu 9.11A. V souladu s 5.368 neplatí pro družicovou službu rádiového určování ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb). Stanice služby rádiového určování využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz.",,cs
1573,1662,"Necivilní využití rovnoprávně.",,cs
1575,1664,"Rovnoprávné sdílení s necivilním využitím. Využívání v souladu s 5.366.",,cs
1576,1665,"Družicové pásmo L. Pohyblivé zemské stanice (terminály) jsou řízené družicovým systémem. Využívání pásma je podmíněno dodržením technických parametrů uvedených v 5.364 a koordinací podle ustanovení Řádu 9.11A. V pásmu neplatí v souladu s 5.368 pro družicovou pohyblivou službu ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb).  Stanice družicové pohyblivé služby využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz.","Při plánování využití pásma identifikovaných WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1577,1666,"Rovnoprávné sdílení s necivilním využitím. Pásmo 1610 – 1626,5 MHz je v souladu s 5.366 vyhrazeno pro využívání a rozvoj elektronických pomůcek pro leteckou navigaci a pro všechny s nimi přímo sdružené prostředky při povrchu Země a na družicích.","Změny využívání nejsou očekávány.",cs
1578,1667,"V souladu s 5.149 musí uživatelé pásma chránit radioastronomii. Stanice služby rádiového určování a stanice družicové pohyblivé služby využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz. Pozemské stanice využívající pásmo 1660 – 1660,5 MHz nesmí v souladu s 5.376A působit škodlivé rušení stanicím v radioastronomické službě.",,cs
1579,1668,"Necivilní využití. Využívání pásma 1610 – 1626,5 MHz je podmíněno splněním podmínek uvedených v 5.364 a  koordinací podle ustanovení Řádu 9.11A. V souladu s 5.368 neplatí pro družicovou službu rádiového určování ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb). Stanice služby rádiového určování využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz.","Změny využívání nejsou očekávány.",cs
1580,1669,"Necivilní využití rovnoprávně.",,cs
1582,1671,"Rovnoprávné sdílení s necivilním využitím. Využívání v souladu s 5.368 a 5.372.",,cs
1583,1672,"Družicové pásmo L. Stanice (terminály) jsou řízené družicovým systémem. Využívání pásma je podmíněno dodržením technických parametrů uvedených v 5.364 a v souladu s touto poznámkou koordinací podle ustanovení Řádu 9.11A. V pásmu neplatí v souladu s 5.368 pro družicovou pohyblivou službu ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb).  Stanice družicové pohyblivé služby využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz. Např. terminály systémů Globalstar nebo Iridium.",,cs
1584,1673,"Pásmo 1610 – 1626,5 MHz je v souladu s 5.366 vyhrazeno pro využívání a rozvoj elektronických pomůcek pro leteckou navigaci a pro všechny s nimi přímo sdružené prostředky při povrchu Země a na družicích.",,cs
1585,1674,"Stanice (terminály) jsou řízené družicovým systémem.  Stanice využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz. Využívání pásma 1613,8 – 1626,5 MHz je v souladu s 5.365 podmíněno koordinací podle ustanovení Řádu 9.11A. Využívání v souladu s 5.368.",,cs
1586,1675,"Využívání pásma 1610 – 1626,5 MHz je podmíněno splněním podmínek uvedených v 5.364 a v souladu s touto poznámkou koordinací podle ustanovení Řádu 9.11A. V souladu s 5.368 neplatí pro družicovou službu rádiového určování ustanovení Řádu 4.10 (tj. požadavky na ochranu radionavigace a bezpečnostních služeb). Stanice služby rádiového určování využívající pásmo 1610 – 1626,5 MHz nesmí v souladu s 5.372 působit škodlivé rušení stanicím radioastronomické služby využívajícím pásmo 1610,6 – 1613,8 MHz.",,cs
1587,1676,"Necivilní využití rovnoprávně.",,cs
1589,1678,"Družicové pásmo L. Pásmo 1626,5 – 1660,5 MHz (vzestupný směr) lze využívat vysílacími rádiovými zařízeními na základě individuálního oprávnění. Vysílací rádiová zařízení, která jsou součástí družicových systémů, mohou využívat kmitočty na základě všeobecného oprávnění VO-R/1. Platí 5.351, 5.351A, 5.353A, 5.354 a 5.374. Detailní podmínky viz PVRS.",,cs
1591,1680,"Družicové pásmo L. Pásmo 1626,5 – 1660,5 MHz lze využívat na základě individuálního oprávnění. Zařízení, která jsou součástí družicových systémů v družicové pohyblivé službě, mohou využívat kmitočty na základě všeobecného oprávnění s tím, že kmitočty, které stanice využívají, jsou považovány za sdílené. Vysílání družicových terminálů v souladu s 5.351, 5.351A, 5.353A a 5.374, např. EMS, INMARSAT, Thuraya, SpaceChecker, na základě VO. Využívání pásma je v souladu s 5.375 omezeno na tísňové a bezpečnostní komunikace. Párové pásmo k 1544-1545 MHz. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A.",,cs
1593,1682,"Družicové pásmo L. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Při koordinaci stanic (postup podle Sekce II Čl. 9 Řádu) se v souladu s 5.357A upřednostní požadavky na spektrum pro družicovou leteckou pohyblivou (R) službu zabezpečující přenos zpráv s prioritou 1 až 6 podle článku 44 Řádu. Ostatní soustavy nesmí působit škodlivé rušení ani požadovat ochranu. Vysílání družicových terminálů v souladu s 5.351, 5.351A, 5.353A a 5.374, např. EMS, INMARSAT, Thuraya, SpaceChecker, na základě VO-R/1.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1594,1683,"Přenosy v letecké pohyblivé službě (R) v souladu s 5.375.",,cs
1596,1685,"Družicové pásmo L. Pásmo 1626,5 – 1660,5 MHz lze využívat vysílacími rádiovými zařízeními na základě individuálního oprávnění. Zařízení, která jsou součástí družicových systémů v družicové pohyblivé službě, mohou využívat kmitočty na základě všeobecného oprávnění s tím, že kmitočty, které stanice využívají, jsou považovány za sdílené. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Stanice nesmí v souladu s 5.374 působit škodlivé rušení stanicím pevné služby provozovaným v zemích vyjmenovaných v 5.359. Česká republika uvedena není, ze států v sousedství je uvedeno Německo, Polsko a Maďarsko. Vysílání družicových terminálů v souladu s 5.351, 5.351A, 5.353A, např. EMS, INMARSAT, Thuraya, SpaceChecker, na základě VO.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1598,1687,"Družicové pásmo L. Pásmo 1626,5 – 1660,5 MHz lze využívat vysílacími rádiovými zařízeními na základě individuálního oprávnění. Vysílací rádiová zařízení, která jsou součástí družicových systémů, mohou využívat kmitočty na základě všeobecného oprávnění s tím, že kmitočty, které stanice využívají, jsou považovány za sdílené. Využívání pásma je v souladu s 5.354 podmíněno koordinací podle ustanovení Řádu 9.11A. Pozemské stanice využívající pásmo nesmí v souladu s 5.376A působit škodlivé rušení stanicím v radioastronomické službě. Vysílání družicových terminálů v souladu s 5.351, 5.351A, 5.353A a 5.374, např. EMS, INMARSAT, Thuraya, SpaceChecker",,cs
1599,1688,"V souladu s 5.149 musí uživatelé pásma chránit radioastronomii.",,cs
1601,1690,"V souladu s 5.149 musí uživatelé pásma chránit radioastronomii.",,cs
1602,1691,"Pasivní využití.",,cs
1603,1692,"Necivilní využití.",,cs
1604,1693,"Necivilní využití.",,cs
1605,1694,"Necivilní využití podružně.",,cs
1607,1696,"Družicové pásmo L. Využití v souladu s 5.351A a 5.379B.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1608,1697,"V souladu s 5.149 musí uživatelé pásma chránit radioastronomii.",,cs
1609,1698,"Pasivní využití.",,cs
1610,1699,"Necivilní využití.",,cs
1611,1700,"Necivilní využití.",,cs
1612,1701,"Necivilní využití podružně.",,cs
1614,1703,,,cs
1615,1704,"Rovnoprávné sdílení s necivilním využitím. Využití v souladu s 5.379D.",,cs
1616,1705,"Necivilní využití. Využití v souladu s 5.379D.",,cs
1617,1706,"Družicové pásmo L. Využívání pásma 1668,4 – 1675 MHz je v souladu s 5.379B podmíněno koordinací podle ustanovení Řádu 9.11A. Na využívání pásma se vztahuje rezoluce 225. Využití v souladu s 5.351A.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1618,1707,"V souladu s 5.149 musí uživatelé pásma chránit radioastronomii.",,cs
1619,1708,"Necivilní využití rovnoprávně.",,cs
1621,1710,,,cs
1622,1711,,,cs
1623,1712,"Sdílení s podružným necivilním využitím. Využití v souladu s 5.379D.",,cs
1624,1713,"Využívání pásma 1668,4 – 1675 MHz je v souladu s poznámkou Řádu4 5.379B podmíněno koordinací podle ustanovení Řádu 9.11A. Na využívání pásma se vztahuje rezoluce 225. Využití v souladu s 5.380A. Párové pásmo k 1518-1525 MHz. V souladu s 5.351A lze využít i pro družicovou součást IMT.","Při plánování využití pásma identifikovaného WRC-07 pro družicovou část IMT se bude přihlížet k ustanovením Řádu.",cs
1625,1714,"Necivilní využití. Využití v souladu s 5.379D.",,cs
1626,1715,"Necivilní využití podružně.",,cs
1628,1717,,,cs
1629,1718,"Rovnoprávné sdílení s necivilním využitím.",,cs
1630,1719,,,cs
1631,1720,"Necivilní využití.",,cs
1632,1721,"Necivilní využití rovnoprávně.",,cs
1634,1723,,,cs
1635,1724,,,cs
1636,1725,"Sdílení s podružným necivilním využitím.",,cs
1637,1726,"Necivilní využití.",,cs
1638,1727,"V souladu s 5.289 možnost využití ve službě družicového průzkumu Země (sestupný směr)",,cs
1639,1728,"Necivilní využití podružně.",,cs
1641,1730,"Rovnoprávné sdílení s necivilním využitím. Pevné spoje P-P. simplex, kanálová rozteč 200 kHz.",,cs
1642,1731,"Příjem dat z meteorologických družic.",,cs
1643,1732,"Necivilní využití.",,cs
1644,1733,"V souladu s 5.289 možnost využití ve službě družicového průzkumu Země (sestupný směr)",,cs
1646,1735,"V pásmu se podle poznámky 5.341 v některých zemích provádí výzkum pasivními detektory v rámci programu pátrání po úmyslných vyíláních mimozemského původu.",,cs
1647,1736,"Služba nevyužívá. Využití se nepředpokládá.",,cs
1648,1737,"Celoplošné veřejné mobilní sítě. Párový úsek k 1805-1880 MHz. GSM v souladu s CEPT/ERC/DEC/(95)03, IMT v souladu s 2011/251/EU a 5.384A. MCA v souladu s 2008/294/ES a 2013/654/EU. Vysílání terminálů včetně MCA na základě VO-R/1.","Implementací harmonizačního dokumentu jsou vytvořeny v úsecích 1710–1785/1805–1880 MHz podmínky k zavádění sítí vyšších generací.",cs
1649,1738,"Pozorování spektrálních čar. V souladu s 5.149 musí uživatelé úseku chránit radioastronomii.",,cs
1650,1739,"V pásmu se podle poznámky 5.341 v některých zemích provádí výzkum pasivními detektory v rámci programu pátrání po úmyslných vyíláních mimozemského původu.",,cs
1651,1740,"Služba nevyužívá. Využití se nepředpokládá.",,cs
1652,1741,"Celoplošné veřejné mobilní sítě. Párový úsek k 1805-1880 MHz. GSM v souladu s CEPT/ERC/DEC/(95)03, IMT v souladu s 2011/251/EU a 5.384A. MCA v souladu s 2008/294/ES a 2013/654/EU. Vysílání terminálů včetně MCA na základě VO-R/1.","Implementací harmonizačního dokumentu jsou vytvořeny v úsecích 1710–1785/1805–1880 MHz podmínky k zavádění sítí vyšších generací.",cs
